Time /s	Absorbance (460 nm)
16420	0.00743
16431	0.00774
16441	0.0079
16451	0.00779
16463	0.00724
16473	0.00638
16483	0.0055
16494	0.00496
16504	0.00483
16516	0.00503
16526	0.0054
16537	0.00589
16549	0.00641
16559	0.00685
16570	0.00728
16581	0.00764
16591	0.00787
16601	0.00787
16612	0.00752
16622	0.00679
16632	0.00588
16643	0.00514
16653	0.00485
16664	0.0049
16674	0.00517
16684	0.00558
16695	0.00605
16705	0.00654
16716	0.00699
16727	0.00741
16737	0.00773
16748	0.0079
16759	0.00777
16770	0.0072
16780	0.00634
16791	0.00547
16801	0.00495
16812	0.00484
16822	0.00501
16832	0.00536
16843	0.00582
16854	0.00634
16865	0.00681
16876	0.00725
16887	0.00763
16897	0.00786
16907	0.00788
16918	0.00756
16928	0.00685
16938	0.00593
16949	0.00517
16960	0.00485
16970	0.00489
16981	0.00519
16992	0.00562
17003	0.00611
17013	0.00658
17023	0.00701
17034	0.00743
17045	0.00774
17055	0.0079
17065	0.0078
17076	0.00726
17087	0.0064
17097	0.00551
17108	0.00497
17118	0.00483
17129	0.00503
17140	0.00539
17151	0.00587
17162	0.00639
17173	0.00684
17183	0.00727
17194	0.00764
17205	0.00786
17215	0.00788
17225	0.00753
17235	0.0068
17246	0.00589
17257	0.00515
17267	0.00485
17277	0.0049
17289	0.00522
17300	0.00566
17311	0.00617
17321	0.00662
17332	0.00709
17343	0.00748
17353	0.00777
17364	0.0079
17374	0.00773
17385	0.00711
17396	0.00615
17406	0.00535
17417	0.00491
17428	0.00485
17438	0.00508
17449	0.0055
17462	0.00606
17473	0.00654
17483	0.00699
17494	0.00741
17505	0.00773
17515	0.0079
17527	0.00777
17538	0.00719
17548	0.00633
17558	0.00547
17569	0.00495
17579	0.00484
17589	0.00502
17600	0.00536
17610	0.00583
17622	0.00635
17632	0.00681
17643	0.00726
17654	0.00763
17665	0.00786
17675	0.00788
17685	0.00756
17695	0.00684
17706	0.00592
17717	0.00516
17727	0.00485
17737	0.00489
17749	0.0052
17759	0.00563
17770	0.00612
17781	0.00658
17791	0.00702
17802	0.00743
17812	0.00774
17823	0.0079
17833	0.0078
17844	0.00725
17854	0.00639
17865	0.0055
17875	0.00497
17886	0.00483
17897	0.00503
17907	0.00539
17919	0.00588
17930	0.0064
17940	0.00684
17951	0.00728
17962	0.00764
17972	0.00786
17982	0.00787
17993	0.00752
18003	0.00679
18013	0.00588
18024	0.00514
18035	0.00485
18045	0.0049
18056	0.00522
18067	0.00567
18079	0.00618
18091	0.00671
18101	0.00714
18111	0.00752
18122	0.0078
18132	0.0079
18143	0.00766
18154	0.00699
18165	0.00605
18175	0.00529
18185	0.00488
18196	0.00487
18207	0.00513
18219	0.00559
18230	0.00607
18240	0.00655
18251	0.007
18262	0.00742
18272	0.00773
18283	0.0079
18294	0.00777
18305	0.00718
18315	0.00632
18326	0.00546
18336	0.00495
18347	0.00484
18357	0.00502
18367	0.00537
18378	0.00584
18390	0.00636
18400	0.00682
18411	0.00726
18422	0.00763
18432	0.00786
18442	0.00788
18453	0.00755
18463	0.00683
18473	0.00592
18484	0.00516
18495	0.00485
18505	0.00489
18516	0.0052
18527	0.00564
18538	0.00613
18548	0.00659
18558	0.00702
18569	0.00743
18580	0.00775
18590	0.0079
18600	0.00779
18611	0.00724
18622	0.00638
18632	0.0055
18643	0.00496
18653	0.00483
18664	0.00503
18675	0.0054
18686	0.00589
18698	0.00641
18708	0.00685
18718	0.00728
18729	0.00764
18740	0.00787
18750	0.00787
18760	0.00751
18770	0.00679
18781	0.00588
18792	0.00514
18802	0.00485
18812	0.0049
18822	0.00517
18833	0.00558
18843	0.00605
18854	0.00654
18864	0.00699
18876	0.00741
18886	0.00773
18896	0.0079
18908	0.00777
18919	0.0072
18929	0.00634
18939	0.00547
18950	0.00495
18961	0.00484
18971	0.00501
18981	0.00536
18992	0.00582
19003	0.00634
19014	0.00681
19025	0.00725
19036	0.00763
19046	0.00786
19056	0.00788
19066	0.00756
19077	0.00685
19087	0.00593
19098	0.00517
19108	0.00485
19119	0.00489
19130	0.00519
19141	0.00562
19152	0.00611
19162	0.00658
19172	0.00701
19183	0.00743
19193	0.00774
19204	0.0079
19214	0.0078
19225	0.00726
19235	0.0064
19246	0.00551
19256	0.00497
19267	0.00483
19278	0.00503
19289	0.00539
19300	0.00587
19311	0.00639
19321	0.00684
19332	0.00727
19343	0.00764
19353	0.00786
19364	0.00788
19374	0.00753
19384	0.0068
19394	0.00589
19405	0.00515
19416	0.00485
19426	0.0049
19437	0.00522
19449	0.00567
19460	0.00617
19470	0.00662
19481	0.00709
19491	0.00748
19502	0.00778
19512	0.0079
19523	0.00773
19534	0.00711
19545	0.00615
19555	0.00535
19566	0.00491
19577	0.00485
19587	0.00508
19598	0.0055
19611	0.00606
19622	0.00654
19632	0.00699
19643	0.00741
19654	0.00773
19664	0.0079
19675	0.00777
19686	0.00719
19696	0.00633
19707	0.00547
19717	0.00495
19728	0.00484
19738	0.00502
19748	0.00536
19759	0.00583
19771	0.00635
19781	0.00681
19792	0.00726
19803	0.00763
19813	0.00786
19824	0.00788
19834	0.00756
19844	0.00684
19855	0.00592
19865	0.00516
19876	0.00485
19886	0.00489
19897	0.0052
19908	0.00563
19919	0.00612
19929	0.00658
19940	0.00702
19950	0.00743
19961	0.00774
19971	0.0079
19981	0.0078
19993	0.00725
20003	0.00639
20013	0.0055
20024	0.00497
20035	0.00483
20046	0.00503
20056	0.00539
20067	0.00588
20079	0.0064
20089	0.00684
20100	0.00728
20111	0.00764
20121	0.00786
20131	0.00787
20142	0.00752
20152	0.00679
20162	0.00588
20173	0.00514
20183	0.00485
20194	0.0049
20205	0.00522
20216	0.00567
20227	0.00618
20239	0.00671
20250	0.00714
20260	0.00752
20270	0.0078
20281	0.0079
20292	0.00766
20303	0.00699
20314	0.00605
20324	0.00529
20334	0.00488
20345	0.00487
20356	0.00513
20368	0.00559
20379	0.00607
20389	0.00655
20399	0.007
20411	0.00742
20421	0.00773
20431	0.0079
20443	0.00777
20454	0.00718
20464	0.00632
20474	0.00546
20485	0.00495
20496	0.00484
20506	0.00502
20516	0.00537
20527	0.00584
20538	0.00636
20549	0.00682
20560	0.00726
20571	0.00763
20581	0.00786
20591	0.00788
20602	0.00755
20612	0.00683
20622	0.00592
20633	0.00516
20643	0.00485
20654	0.00489
20665	0.0052
20676	0.00564
20687	0.00613
20697	0.00659
20707	0.00702
20718	0.00743
20728	0.00775
20739	0.0079
20749	0.00779
20760	0.00724
20770	0.00638
20781	0.0055
20791	0.00496
20802	0.00483
20813	0.00503
20824	0.0054
20835	0.00589
20846	0.00641
20856	0.00685
20867	0.00728
20878	0.00764
20888	0.00787
20899	0.00787
20909	0.00751
20919	0.00679
20929	0.00588
20940	0.00514
20951	0.00485
20961	0.0049
20971	0.00517
20981	0.00558
20992	0.00605
21003	0.00654
21013	0.00699
21024	0.00741
21035	0.00773
21045	0.0079
21057	0.00777
21068	0.0072
21078	0.00634
21088	0.00547
21099	0.00495
21109	0.00484
21119	0.00501
21130	0.00536
21140	0.00582
21152	0.00634
21162	0.00681
21173	0.00725
21184	0.00763
21195	0.00786
21205	0.00788
21215	0.00756
21225	0.00685
21236	0.00593
21247	0.00517
21257	0.00485
21267	0.00489
21279	0.00519
21289	0.00562
21300	0.00611
21311	0.00658
21321	0.00701
21332	0.00743
21342	0.00774
21353	0.0079
21363	0.0078
21374	0.00726
21384	0.0064
21395	0.00551
21405	0.00497
21416	0.00483
21427	0.00503
21437	0.00539
21449	0.00587
21460	0.00639
21470	0.00684
21481	0.00727
21492	0.00764
21502	0.00786
21512	0.00788
21523	0.00753
21533	0.0068
21543	0.00589
21554	0.00515
21565	0.00485
21575	0.0049
21586	0.00522
21597	0.00567
21609	0.00617
21619	0.00662
21630	0.00709
21640	0.00748
21651	0.00778
21661	0.0079
21672	0.00773
21683	0.00711
21694	0.00615
21704	0.00535
21714	0.00491
21725	0.00485
21736	0.00508
21747	0.0055
21760	0.00606
21770	0.00654
21781	0.00699
21792	0.00741
21802	0.00773
21813	0.0079
21824	0.00777
21835	0.00719
21845	0.00633
21856	0.00546
21866	0.00495
21877	0.00484
21887	0.00502
21897	0.00536
21908	0.00583
21919	0.00635
21930	0.00681
21941	0.00726
21952	0.00763
21962	0.00786
21972	0.00788
21983	0.00756
21993	0.00684
22003	0.00592
22014	0.00516
22025	0.00485
22035	0.00489
22046	0.0052
22057	0.00563
22068	0.00612
22078	0.00659
22088	0.00702
22099	0.00743
22110	0.00774
22120	0.0079
22130	0.0078
22141	0.00725
22152	0.00639
22162	0.0055
22173	0.00496
22183	0.00483
22194	0.00503
22205	0.00539
22216	0.00588
22228	0.0064
22238	0.00684
22248	0.00728
22259	0.00764
22270	0.00786
22280	0.00787
22290	0.00752
22300	0.00679
22311	0.00588
22322	0.00514
22332	0.00485
22342	0.0049
22354	0.00522
22365	0.00567
22376	0.00618
22388	0.00671
22398	0.00715
22409	0.00752
22419	0.0078
22430	0.0079
22441	0.00766
22452	0.00699
22462	0.00605
22472	0.00529
22483	0.00488
22494	0.00487
22505	0.00513
22517	0.00559
22527	0.00607
22538	0.00655
22548	0.007
22559	0.00742
22570	0.00773
22580	0.0079
22592	0.00777
22603	0.00718
22613	0.00632
22623	0.00546
22634	0.00495
22644	0.00484
22654	0.00502
22665	0.00537
22676	0.00584
22687	0.00636
22697	0.00682
22708	0.00726
22719	0.00763
22730	0.00786
22740	0.00788
22750	0.00755
22760	0.00683
22771	0.00592
22782	0.00516
22792	0.00485
22802	0.00489
22814	0.0052
22825	0.00564
22836	0.00613
22846	0.00659
22856	0.00702
22867	0.00743
22877	0.00775
22888	0.0079
22898	0.00779
22909	0.00724
22919	0.00638
22930	0.0055
22940	0.00496
22951	0.00483
22962	0.00503
22972	0.0054
22984	0.00589
22995	0.00641
23005	0.00685
23016	0.00728
23027	0.00764
23037	0.00787
23047	0.00787
23058	0.00751
23068	0.00679
23078	0.00588
23089	0.00514
23100	0.00485
23110	0.0049
23120	0.00517
23130	0.00558
23141	0.00605
23152	0.00654
23162	0.00699
23173	0.00741
23184	0.00773
23194	0.0079
23205	0.00777
23216	0.0072
23226	0.00634
23237	0.00547
23247	0.00495
23258	0.00484
23268	0.00501
23278	0.00536
23289	0.00582
23301	0.00634
23311	0.00681
23322	0.00725
23333	0.00763
23343	0.00786
23354	0.00788
23364	0.00756
23374	0.00685
23385	0.00593
23395	0.00517
23406	0.00485
23416	0.00489
23427	0.00519
23438	0.00562
23449	0.00611
23459	0.00658
23470	0.00701
23480	0.00743
23491	0.00774
23501	0.0079
23511	0.0078
23523	0.00726
23533	0.0064
23543	0.00551
23554	0.00497
23565	0.00483
23576	0.00503
23586	0.00539
23597	0.00587
23609	0.00639
23619	0.00684
23630	0.00727
23641	0.00764
23651	0.00786
23661	0.00788
23672	0.00753
23682	0.0068
23692	0.00589
23703	0.00515
23713	0.00485
23724	0.0049
23735	0.00522
23746	0.00567
23757	0.00617
23769	0.0067
23780	0.00714
23790	0.00752
23800	0.0078
23811	0.0079
23822	0.00767
23833	0.007
23844	0.00605
23854	0.00529
23864	0.00489
23875	0.00487
23886	0.00513
23898	0.00559
23908	0.00606
23919	0.00654
23929	0.00699
23941	0.00741
23951	0.00773
23961	0.0079
23973	0.00777
23984	0.00719
23994	0.00633
24004	0.00546
24015	0.00495
24026	0.00484
24036	0.00502
24046	0.00536
24057	0.00583
24068	0.00635
24079	0.00681
24090	0.00726
24101	0.00763
24111	0.00786
24121	0.00788
24132	0.00756
24142	0.00684
24152	0.00592
24163	0.00516
24173	0.00485
24184	0.00489
24195	0.0052
24206	0.00563
24217	0.00612
24227	0.00659
24237	0.00702
24248	0.00743
24258	0.00774
24269	0.0079
24279	0.0078
24290	0.00725
24300	0.00639
24311	0.0055
24321	0.00496
24332	0.00483
24343	0.00503
24354	0.00539
24365	0.00588
24376	0.0064
24386	0.00684
24397	0.00728
24408	0.00764
24418	0.00786
24429	0.00787
24439	0.00752
24449	0.00679
24459	0.00588
24470	0.00514
24481	0.00485
24491	0.0049
24503	0.00522
24514	0.00567
24525	0.00618
24537	0.00671
24547	0.00715
24558	0.00752
24568	0.0078
24579	0.0079
24590	0.00766
24600	0.00699
24611	0.00605
24621	0.00529
24632	0.00488
24643	0.00487
24653	0.00513
24665	0.0056
24676	0.00607
24687	0.00655
24697	0.007
24708	0.00742
24719	0.00773
24729	0.0079
24740	0.00777
24751	0.00718
24761	0.00632
24772	0.00546
24782	0.00495
24793	0.00484
24803	0.00502
24813	0.00537
24824	0.00584
24836	0.00636
24846	0.00682
24857	0.00726
24868	0.00763
24878	0.00786
24889	0.00788
24899	0.00755
24909	0.00683
24920	0.00592
24930	0.00516
24941	0.00485
24951	0.00489
24962	0.0052
24973	0.00564
24984	0.00613
24995	0.00659
25005	0.00702
25015	0.00743
25026	0.00775
25036	0.0079
25046	0.00779
25058	0.00724
25068	0.00638
25078	0.0055
25089	0.00496
25100	0.00483
25111	0.00503
25121	0.0054
25133	0.00589
25144	0.00641
25155	0.00691
25166	0.00732
25177	0.00767
25187	0.00788
25197	0.00785
25208	0.00742
25219	0.00657
25230	0.00563
25241	0.00502
25251	0.00483
25262	0.00498
25273	0.00534
25284	0.00579
25295	0.00632
25306	0.00679
25317	0.00724
25328	0.00762
25338	0.00785
25349	0.00789
25359	0.00758
25369	0.00687
25380	0.00595
25391	0.00518
25401	0.00485
25411	0.00488
25422	0.00518
25433	0.0056
25444	0.00608
25454	0.00656
25465	0.007
25476	0.00742
25486	0.00774
25496	0.0079
25508	0.00776
25519	0.00717
25529	0.00631
25539	0.00545
25550	0.00494
25561	0.00484
25571	0.00502
25581	0.00537
25592	0.00585
25603	0.00637
25614	0.00682
25625	0.00726
25636	0.00763
25646	0.00786
25656	0.00788
25667	0.00754
25677	0.00682
25687	0.00591
25698	0.00516
25708	0.00485
25719	0.00489
25730	0.0052
25741	0.00564
25752	0.00614
25762	0.0066
25773	0.00708
25784	0.00747
25794	0.00777
25805	0.0079
25816	0.00774
25827	0.00713
25838	0.00617
25848	0.00536
25858	0.00491
25869	0.00485
25880	0.00508
25891	0.00548
25903	0.00603
25914	0.00652
25924	0.00698
25936	0.00741
25946	0.00773
25957	0.0079
25968	0.00778
25979	0.00721
25989	0.00635
25999	0.00548
26010	0.00495
26021	0.00484
26031	0.00501
26041	0.00535
26051	0.0058
26063	0.00632
26074	0.0068
26085	0.00725
26096	0.00762
26106	0.00786
26116	0.00788
26126	0.00757
26137	0.00686
26147	0.00594
26158	0.00517
26168	0.00485
26179	0.00489
26190	0.00519
26201	0.00561
26211	0.00609
26222	0.00657
26232	0.007
26243	0.00742
26254	0.00774
26264	0.0079
26275	0.00776
26286	0.00717
26296	0.00631
26307	0.00545
26317	0.00494
26328	0.00484
26338	0.00502
26349	0.00538
26360	0.00586
26371	0.00638
26381	0.00683
26392	0.00727
26403	0.00763
26413	0.00786
26424	0.00788
26434	0.00754
26444	0.00682
26455	0.0059
26465	0.00515
26476	0.00485
26486	0.00489
26497	0.00521
26508	0.00565
26520	0.00615
26530	0.00661
26541	0.00708
26552	0.00748
26562	0.00777
26573	0.0079
26583	0.00774
26594	0.00712
26605	0.00616
26615	0.00536
26626	0.00491
26637	0.00485
26647	0.00508
26658	0.00549
26671	0.00604
26681	0.00653
26692	0.00698
26703	0.00741
26714	0.00773
26724	0.0079
26735	0.00778
26746	0.0072
26756	0.00634
26767	0.00547
26777	0.00495
26788	0.00484
26798	0.00501
26808	0.00535
26819	0.00581
26831	0.00633
26841	0.0068
26852	0.00725
26863	0.00762
26873	0.00786
26884	0.00788
26894	0.00757
26904	0.00686
26915	0.00593
26926	0.00517
26936	0.00485
26946	0.00489
26957	0.00519
26968	0.00562
26979	0.0061
26989	0.00657
27000	0.00701
27010	0.00743
27021	0.00774
27031	0.0079
27041	0.0078
27053	0.00726
27063	0.0064
27073	0.00551
27084	0.00497
27095	0.00483
27106	0.00503
27116	0.00538
27127	0.00586
27139	0.00638
27149	0.00683
27160	0.00727
27171	0.00764
27181	0.00786
27191	0.00788
27202	0.00753
27212	0.00681
27222	0.0059
27233	0.00515
27243	0.00485
27254	0.0049
27265	0.00521
27276	0.00566
27287	0.00616
27297	0.00661
27308	0.00709
27319	0.00748
27329	0.00777
27340	0.0079
27351	0.00773
27362	0.00711
27372	0.00616
27383	0.00535
27393	0.00491
27404	0.00485
27415	0.00508
27426	0.00549
27438	0.00605
27449	0.00654
27459	0.00699
27471	0.00741
27481	0.00773
27491	0.0079
27503	0.00777
27514	0.0072
27524	0.00634
27534	0.00547
27545	0.00495
27556	0.00484
27566	0.00501
27576	0.00536
27587	0.00582
27598	0.00634
27609	0.00681
27620	0.00725
27631	0.00763
27641	0.00786
27651	0.00788
27662	0.00756
27672	0.00685
27682	0.00593
27693	0.00517
27703	0.00485
27714	0.00489
27725	0.00519
27736	0.00562
27747	0.00611
27757	0.00658
27767	0.00701
27778	0.00743
27788	0.00774
27799	0.0079
27809	0.0078
27820	0.00726
27830	0.00639
27841	0.00551
27851	0.00497
27862	0.00483
27873	0.00503
27884	0.00539
27895	0.00587
27906	0.00639
27916	0.00684
27927	0.00727
27938	0.00764
27948	0.00786
27959	0.00788
27969	0.00753
27979	0.0068
27989	0.00589
28000	0.00515
28011	0.00485
28021	0.0049
28033	0.00522
28044	0.00567
28055	0.00617
28067	0.0067
28077	0.00714
28088	0.00752
28098	0.0078
28109	0.0079
28120	0.00767
28130	0.007
28141	0.00605
28151	0.00529
28162	0.00489
28173	0.00487
28183	0.00513
28195	0.00559
28206	0.00606
28217	0.00655
28227	0.00699
28238	0.00742
28249	0.00773
28259	0.0079
28270	0.00777
28281	0.00719
28291	0.00633
28302	0.00546
28312	0.00495
28323	0.00484
28333	0.00502
28343	0.00536
28354	0.00583
28366	0.00635
28376	0.00681
28387	0.00726
28398	0.00763
28408	0.00786
28419	0.00788
28429	0.00756
28439	0.00684
28450	0.00592
28460	0.00516
28471	0.00485
28481	0.00489
28492	0.0052
28503	0.00563
28514	0.00612
28525	0.00659
28535	0.00702
28545	0.00743
28556	0.00774
28566	0.0079
28576	0.0078
28588	0.00725
28598	0.00639
28608	0.0055
28619	0.00496
28630	0.00483
28641	0.00503
28651	0.00539
28662	0.00588
28674	0.0064
28684	0.00684
28695	0.00728
28706	0.00764
28716	0.00786
28726	0.00787
28737	0.00752
28747	0.00679
28757	0.00588
28768	0.00514
28778	0.00485
28789	0.0049
28799	0.00517
28809	0.00558
28819	0.00604
28830	0.00653
28841	0.00698
28852	0.00741
28862	0.00773
28873	0.0079
28884	0.00778
28895	0.0072
28905	0.00634
28916	0.00547
28926	0.00495
28937	0.00484
28947	0.00501
28957	0.00536
28968	0.00581
28979	0.00633
28990	0.0068
29001	0.00725
29012	0.00762
29022	0.00786
29032	0.00788
29043	0.00757
29053	0.00686
29063	0.00593
29074	0.00517
29085	0.00485
29095	0.00489
29106	0.00519
29117	0.00562
29128	0.0061
29138	0.00657
29148	0.00701
29159	0.00743
29170	0.00774
29180	0.0079
29190	0.0078
29201	0.00726
29212	0.0064
29222	0.00551
29233	0.00497
29243	0.00483
29254	0.00503
29265	0.00538
29276	0.00587
29287	0.00638
29298	0.00683
29308	0.00727
29319	0.00764
29330	0.00786
29340	0.00788
29350	0.00753
29360	0.00681
29371	0.0059
29382	0.00515
29392	0.00485
29402	0.0049
29414	0.00521
29425	0.00566
29436	0.00616
29446	0.00661
29457	0.00709
29468	0.00748
29478	0.00777
29489	0.0079
29499	0.00773
29510	0.00711
29521	0.00616
29531	0.00535
29542	0.00491
29553	0.00485
29563	0.00508
29574	0.00549
29587	0.00605
29598	0.00654
29608	0.00699
29619	0.00741
29630	0.00773
29640	0.0079
29652	0.00777
29663	0.0072
29673	0.00634
29683	0.00547
29694	0.00495
29704	0.00484
29714	0.00501
29725	0.00536
29735	0.00582
29747	0.00634
29757	0.00681
29768	0.00725
29779	0.00763
29790	0.00786
29800	0.00788
29810	0.00756
29820	0.00685
29831	0.00593
29842	0.00517
29852	0.00485
29862	0.00489
29874	0.00519
29884	0.00562
29895	0.00611
29906	0.00658
29916	0.00701
29927	0.00743
29937	0.00774
29948	0.0079
29958	0.0078
29969	0.00726
29979	0.00639
29990	0.00551
30000	0.00497
30011	0.00483
30022	0.00503
30032	0.00539
30044	0.00587
30055	0.00639
30065	0.00684
30076	0.00727
30087	0.00764
30097	0.00786
30107	0.00788
30118	0.00753
30128	0.0068
30138	0.00589
30149	0.00515
30160	0.00485
30170	0.0049
30181	0.00522
30192	0.00567
30204	0.00617
30216	0.00671
30226	0.00714
30236	0.00752
30247	0.0078
30257	0.0079
30268	0.00767
30279	0.007
30290	0.00605
30300	0.00529
30310	0.00489
30321	0.00487
30332	0.00513
30344	0.00559
30355	0.00606
30365	0.00655
30376	0.00699
30387	0.00742
30397	0.00773
30408	0.0079
30419	0.00777
30430	0.00719
30440	0.00633
30451	0.00546
30461	0.00495
30472	0.00484
30482	0.00502
30492	0.00537
30503	0.00583
30515	0.00635
30525	0.00681
30536	0.00726
30547	0.00763
30557	0.00786
30567	0.00788
30578	0.00756
30588	0.00684
30598	0.00592
30609	0.00516
30620	0.00485
30630	0.00489
30641	0.0052
30652	0.00563
30663	0.00612
30673	0.00659
30683	0.00702
30694	0.00743
30705	0.00774
30715	0.0079
30725	0.00779
30736	0.00725
30747	0.00639
30757	0.0055
30768	0.00496
30778	0.00483
30790	0.00503
30800	0.0054
30811	0.00588
30823	0.0064
30833	0.00684
30843	0.00728
30854	0.00764
30865	0.00786
30875	0.00787
30885	0.00752
30896	0.00679
30906	0.00588
30917	0.00514
30927	0.00485
30937	0.0049
30947	0.00517
30958	0.00558
30968	0.00604
30979	0.00653
30989	0.00698
31001	0.00741
31011	0.00773
31022	0.0079
31033	0.00778
31044	0.0072
31054	0.00634
31064	0.00547
31075	0.00495
31086	0.00484
31096	0.00501
31106	0.00536
31117	0.00581
31128	0.00633
31139	0.0068
31150	0.00725
31161	0.00762
31171	0.00786
31181	0.00788
31192	0.00757
31202	0.00685
31212	0.00593
31223	0.00517
31233	0.00485
31244	0.00489
31255	0.00519
31266	0.00562
31276	0.0061
31287	0.00657
31297	0.00701
31308	0.00743
31319	0.00774
31329	0.0079
31339	0.0078
31350	0.00726
31360	0.0064
31371	0.00551
31381	0.00497
31392	0.00483
31403	0.00503
31414	0.00539
31425	0.00587
31436	0.00638
31446	0.00683
31457	0.00727
31468	0.00764
31478	0.00786
31489	0.00788
31499	0.00753
31509	0.00681
31520	0.0059
31530	0.00515
31541	0.00485
31551	0.0049
31563	0.00521
31574	0.00566
31585	0.00616
31595	0.00661
31606	0.00709
31617	0.00748
31627	0.00777
31638	0.0079
31648	0.00773
31659	0.00711
31670	0.00616
31680	0.00535
31691	0.00491
31702	0.00485
31712	0.00508
31723	0.00549
31736	0.00605
31747	0.00654
31757	0.00699
31768	0.00741
31779	0.00773
31789	0.0079
31800	0.00777
31811	0.00719
31821	0.00634
31832	0.00547
31842	0.00495
31853	0.00484
31863	0.00501
31873	0.00536
31884	0.00582
31896	0.00634
31906	0.00681
31917	0.00725
31928	0.00763
31938	0.00786
31949	0.00788
31959	0.00756
31969	0.00685
31980	0.00593
31990	0.00517
32001	0.00485
32011	0.00489
32022	0.00519
32033	0.00562
32044	0.00611
32054	0.00658
32065	0.00701
32075	0.00743
32086	0.00774
32096	0.0079
32106	0.0078
32118	0.00725
32128	0.00639
32138	0.00551
32149	0.00497
32160	0.00483
32171	0.00503
32181	0.00539
32192	0.00587
32204	0.00639
32214	0.00684
32225	0.00727
32236	0.00764
32246	0.00786
32256	0.00788
32267	0.00753
32277	0.0068
32287	0.00589
32298	0.00515
32308	0.00485
32319	0.0049
32330	0.00522
32341	0.00567
32352	0.00617
32364	0.00671
32375	0.00714
32385	0.00752
32395	0.0078
32406	0.0079
32417	0.00767
32428	0.00699
32439	0.00605
32449	0.00529
32459	0.00489
32470	0.00487
32481	0.00513
32493	0.00559
32503	0.00606
32514	0.00655
32525	0.00699
32536	0.00742
32546	0.00773
32557	0.0079
32568	0.00777
32579	0.00719
32589	0.00633
32599	0.00546
32610	0.00495
32621	0.00484
32631	0.00502
32641	0.00537
32652	0.00583
32663	0.00635
32674	0.00681
32685	0.00726
32696	0.00763
32706	0.00786
32716	0.00788
32727	0.00756
32737	0.00684
32747	0.00592
32758	0.00516
32768	0.00485
32779	0.00489
32790	0.0052
32801	0.00563
32812	0.00612
32822	0.00659
32832	0.00702
32843	0.00743
32853	0.00774
32864	0.0079
32874	0.00779
32885	0.00725
32895	0.00639
32906	0.0055
32916	0.00496
32927	0.00483
32938	0.00503
32949	0.0054
32960	0.00588
32971	0.0064
32981	0.00684
32992	0.00728
33003	0.00764
33013	0.00786
33024	0.00787
33034	0.00752
33044	0.00679
33054	0.00588
33065	0.00514
33076	0.00485
33086	0.0049
33096	0.00517
33106	0.00558
33117	0.00605
33128	0.00653
33138	0.00698
33149	0.00741
33160	0.00773
33170	0.0079
33182	0.00778
33193	0.0072
33203	0.00634
33213	0.00547
33224	0.00495
33234	0.00484
33245	0.00501
33255	0.00536
33265	0.00581
33277	0.00633
33287	0.0068
33298	0.00725
33309	0.00762
33320	0.00786
33330	0.00788
33340	0.00757
33350	0.00685
33361	0.00593
33372	0.00517
33382	0.00485
33392	0.00489
33404	0.00519
33414	0.00562
33425	0.0061
33436	0.00657
33446	0.00701
33457	0.00743
33467	0.00774
33478	0.0079
33488	0.0078
33499	0.00726
33509	0.0064
33520	0.00551
33530	0.00497
33541	0.00483
33552	0.00503
33562	0.00539
33573	0.00587
33585	0.00639
33595	0.00683
33606	0.00727
33617	0.00764
33627	0.00786
33637	0.00788
33648	0.00753
33658	0.00681
33668	0.00589
33679	0.00515
33690	0.00485
33700	0.0049
33711	0.00521
33722	0.00566
33733	0.00616
33744	0.00661
33755	0.00709
33765	0.00748
33776	0.00777
33786	0.0079
33797	0.00773
33808	0.00711
33819	0.00616
33829	0.00535
33839	0.00491
33850	0.00485
33861	0.00508
33872	0.00549
33885	0.00605
33895	0.00654
33906	0.00699
33917	0.00741
33927	0.00773
33938	0.0079
33949	0.00777
33960	0.00719
33970	0.00633
33981	0.00547
33991	0.00495
34002	0.00484
34012	0.00501
34022	0.00536
34033	0.00582
34044	0.00634
34055	0.00681
34066	0.00725
34077	0.00763
34087	0.00786
34097	0.00788
34108	0.00756
34118	0.00685
34128	0.00593
34139	0.00517
34150	0.00485
34160	0.00489
34171	0.00519
34182	0.00562
34193	0.00611
34203	0.00658
34213	0.00701
34224	0.00743
34235	0.00774
34245	0.0079
34255	0.0078
34266	0.00725
34277	0.00639
34287	0.00551
34298	0.00497
34308	0.00483
34320	0.00503
34330	0.00539
34341	0.00588
34353	0.00639
34363	0.00684
34373	0.00727
34384	0.00764
34395	0.00786
34405	0.00788
34415	0.00753
34426	0.0068
34436	0.00589
34447	0.00515
34457	0.00485
34467	0.0049
34479	0.00522
34490	0.00567
34501	0.00617
34513	0.00671
34524	0.00714
34534	0.00752
34544	0.0078
34555	0.0079
34566	0.00767
34577	0.00699
34587	0.00605
34597	0.00529
34608	0.00489
34619	0.00487
34630	0.00513
34642	0.00559
34652	0.00606
34663	0.00655
34673	0.00699
34684	0.00742
34695	0.00773
34705	0.0079
34717	0.00777
34728	0.00719
34738	0.00633
34748	0.00546
34759	0.00495
34769	0.00484
34780	0.00502
34790	0.00537
34801	0.00583
34812	0.00635
34822	0.00681
34833	0.00726
34844	0.00763
34855	0.00786
34865	0.00788
34875	0.00756
34886	0.00684
34896	0.00592
34907	0.00516
34917	0.00485
34927	0.00489
34939	0.0052
34950	0.00563
34960	0.00612
34971	0.00659
34981	0.00702
34992	0.00743
35002	0.00774
35013	0.0079
35023	0.00779
