Time/s	Absorbance (460 nm)
16293	0.00895
16303	0.00915
16313	0.00895
16324	0.00804
16334	0.00657
16344	0.00532
16355	0.00473
16365	0.00476
16376	0.00514
16386	0.0057
16397	0.00632
16408	0.0069
16419	0.00745
16430	0.00788
16440	0.00817
16450	0.00823
16461	0.00787
16472	0.00701
16483	0.00602
16493	0.00535
16504	0.00512
16514	0.00524
16524	0.00558
16535	0.00609
16545	0.00664
16557	0.00722
16568	0.00777
16578	0.00824
16588	0.00867
16598	0.00901
16608	0.00915
16618	0.00884
16628	0.00783
16639	0.00625
16650	0.0051
16660	0.00469
16670	0.00482
16681	0.00523
16691	0.00578
16702	0.00644
16713	0.00699
16723	0.0075
16733	0.00791
16744	0.00819
16754	0.00822
16766	0.00779
16776	0.00692
16787	0.00596
16797	0.00532
16807	0.00511
16817	0.00526
16828	0.00563
16839	0.00618
16850	0.00675
16861	0.00729
16871	0.00781
16882	0.00831
16893	0.00876
16904	0.00908
16914	0.00911
16925	0.00851
16936	0.00712
16946	0.00567
16957	0.00485
16967	0.00469
16977	0.00494
16987	0.00541
16997	0.00598
17007	0.00655
17019	0.00717
17030	0.00766
17041	0.00805
17051	0.00824
17061	0.00812
17073	0.0075
17083	0.00652
17094	0.00562
17104	0.00518
17115	0.00515
17125	0.0054
17135	0.00584
17147	0.00642
17158	0.00697
17168	0.0075
17178	0.008
17188	0.00846
17199	0.00886
17209	0.00913
17220	0.00903
17231	0.00822
17241	0.00677
17251	0.00544
17261	0.00478
17272	0.00471
17282	0.00505
17294	0.00564
17304	0.00622
17315	0.00681
17325	0.00732
17336	0.00781
17347	0.00813
17358	0.00824
17369	0.00793
17379	0.00719
17390	0.00616
17400	0.00542
17411	0.00513
17422	0.00522
17433	0.0056
17444	0.00612
17455	0.00668
17466	0.00725
17477	0.00779
17487	0.0083
17498	0.00874
17509	0.00907
17520	0.00912
17530	0.00856
17541	0.0073
17551	0.0058
17561	0.0049
17571	0.00468
17582	0.00492
17593	0.00545
17604	0.00605
17615	0.00664
17626	0.00722
17636	0.00769
17647	0.00807
17658	0.00824
17668	0.00809
17679	0.00744
17690	0.00647
17700	0.00559
17710	0.00517
17721	0.00515
17731	0.00543
17742	0.00589
17754	0.0065
17765	0.00704
17776	0.0076
17786	0.00812
17797	0.00858
17807	0.00895
17817	0.00915
17828	0.00896
17838	0.00805
17848	0.00659
17858	0.00533
17868	0.00474
17879	0.00474
17889	0.00508
17899	0.0056
17911	0.0063
17922	0.00688
17933	0.00744
17944	0.00787
17954	0.00817
17966	0.00822
17977	0.00778
17988	0.00691
17998	0.00595
18009	0.00531
18019	0.00511
18029	0.00526
18039	0.00564
18051	0.00619
18062	0.00676
18073	0.0073
18083	0.00782
18094	0.00832
18104	0.00876
18115	0.00908
18126	0.00911
18137	0.0085
18148	0.0071
18158	0.00566
18168	0.00485
18178	0.00469
18188	0.00494
18199	0.00542
18209	0.00599
18219	0.00657
18231	0.00718
18241	0.00767
18252	0.00805
18263	0.00824
18273	0.00812
18284	0.00749
18295	0.00651
18306	0.00562
18316	0.00518
18326	0.00515
18336	0.00541
18347	0.00585
18359	0.00644
18369	0.00699
18380	0.00751
18390	0.00801
18400	0.00846
18410	0.00886
18421	0.00913
18432	0.00903
18442	0.00821
18453	0.00676
18463	0.00544
18473	0.00478
18483	0.00471
18494	0.00506
18506	0.00565
18516	0.00623
18527	0.00682
18537	0.00733
18548	0.00781
18558	0.00814
18569	0.00824
18581	0.00792
18591	0.00718
18602	0.00616
18612	0.00541
18622	0.00513
18633	0.00522
18644	0.00561
18656	0.00614
18667	0.0067
18678	0.00726
18688	0.0078
18699	0.0083
18710	0.00875
18720	0.00907
18731	0.00912
18742	0.00855
18752	0.00728
18763	0.00579
18773	0.0049
18783	0.00468
18794	0.00493
18804	0.00539
18816	0.00606
18826	0.00665
18837	0.00723
18848	0.0077
18859	0.00807
18869	0.00824
18880	0.00809
18891	0.00743
18901	0.00646
18912	0.00558
18922	0.00517
18933	0.00516
18943	0.00543
18954	0.0059
18966	0.00652
18976	0.00705
18987	0.00761
18998	0.00813
19008	0.00858
19019	0.00895
19029	0.00915
19039	0.00896
19050	0.00804
19060	0.00657
19070	0.00532
19080	0.00473
19091	0.00476
19101	0.00513
19112	0.0057
19123	0.00631
19134	0.00689
19145	0.00745
19155	0.00788
19166	0.00817
19176	0.00823
19187	0.00787
19198	0.00701
19209	0.00602
19219	0.00535
19229	0.00512
19239	0.00524
19250	0.00558
19260	0.00608
19271	0.00663
19282	0.00722
19293	0.00777
19303	0.00824
19314	0.00867
19324	0.00901
19334	0.00915
19344	0.00884
19354	0.00783
19365	0.00625
19375	0.0051
19386	0.00469
19396	0.00482
19406	0.00523
19416	0.00578
19428	0.00643
19438	0.00699
19449	0.0075
19459	0.00791
19470	0.00819
19480	0.00822
19491	0.00779
19502	0.00692
19512	0.00596
19523	0.00532
19533	0.00511
19543	0.00526
19554	0.00563
19565	0.00618
19576	0.00674
19587	0.00729
19597	0.00781
19608	0.00831
19619	0.00875
19629	0.00908
19640	0.00911
19651	0.00852
19662	0.00712
19672	0.00567
19682	0.00485
19692	0.00469
19703	0.00494
19713	0.00541
19723	0.00597
19733	0.00655
19745	0.00717
19755	0.00766
19766	0.00805
19777	0.00824
19787	0.00812
19798	0.0075
19809	0.00653
19820	0.00562
19830	0.00518
19840	0.00515
19851	0.0054
19861	0.00584
19873	0.00642
19883	0.00697
19894	0.0075
19904	0.008
19914	0.00846
19924	0.00886
19935	0.00913
19946	0.00903
19957	0.00823
19967	0.00678
19977	0.00545
19987	0.00478
19997	0.00471
20008	0.00505
20020	0.00564
20030	0.00621
20041	0.00681
20051	0.00732
20062	0.0078
20072	0.00813
20083	0.00824
20095	0.00793
20105	0.00719
20116	0.00617
20126	0.00542
20136	0.00513
20147	0.00522
20159	0.0056
20170	0.00612
20181	0.00668
20192	0.00725
20202	0.00779
20213	0.0083
20224	0.00874
20235	0.00907
20245	0.00912
20256	0.00856
20266	0.0073
20277	0.00581
20287	0.0049
20297	0.00468
20308	0.00492
20319	0.00545
20330	0.00604
20340	0.00663
20351	0.00722
20362	0.00769
20373	0.00807
20383	0.00824
20394	0.00809
20405	0.00744
20415	0.00647
20426	0.00559
20436	0.00517
20447	0.00515
20457	0.00543
20468	0.00589
20480	0.0065
20490	0.00703
20501	0.0076
20512	0.00812
20523	0.00858
20533	0.00895
20543	0.00915
20553	0.00896
20564	0.00805
20574	0.00659
20584	0.00533
20594	0.00475
20604	0.00474
20615	0.00508
20625	0.0056
20637	0.0063
20648	0.00688
20659	0.00744
20670	0.00787
20680	0.00817
20691	0.00822
20703	0.00778
20714	0.00691
20724	0.00595
20734	0.00531
20744	0.00511
20755	0.00526
20765	0.00564
20777	0.00619
20788	0.00676
20798	0.0073
20809	0.00782
20819	0.00832
20830	0.00876
20841	0.00908
20852	0.00911
20863	0.00851
20873	0.00711
20884	0.00566
20894	0.00485
20904	0.00469
20914	0.00494
20924	0.00542
20935	0.00599
20945	0.00657
20956	0.00718
20967	0.00767
20978	0.00805
20989	0.00824
20999	0.00812
21010	0.00749
21021	0.00652
21031	0.00562
21042	0.00518
21052	0.00515
21062	0.0054
21073	0.00585
21085	0.00644
21095	0.00698
21105	0.00751
21116	0.00801
21126	0.00846
21136	0.00886
21147	0.00913
21157	0.00903
21168	0.00821
21179	0.00676
21189	0.00544
21199	0.00478
21209	0.00471
21220	0.00506
21231	0.00564
21242	0.00623
21252	0.00682
21262	0.00733
21273	0.00781
21284	0.00813
21295	0.00824
21306	0.00792
21316	0.00718
21327	0.00616
21338	0.00542
21348	0.00513
21359	0.00522
21370	0.00561
21381	0.00613
21392	0.00669
21403	0.00726
21414	0.00779
21425	0.0083
21436	0.00874
21446	0.00907
21457	0.00912
21468	0.00855
21478	0.00729
21488	0.0058
21499	0.0049
21509	0.00468
21519	0.00493
21529	0.00539
21542	0.00606
21552	0.00665
21563	0.00723
21574	0.0077
21584	0.00807
21595	0.00824
21605	0.00809
21616	0.00743
21627	0.00646
21638	0.00558
21648	0.00517
21658	0.00515
21669	0.00543
21680	0.0059
21692	0.00652
21702	0.00704
21713	0.00761
21724	0.00812
21734	0.00858
21744	0.00895
21754	0.00915
21765	0.00896
21775	0.00804
21785	0.00658
21796	0.00533
21806	0.00473
21817	0.00475
21827	0.00513
21838	0.0057
21849	0.00631
21859	0.00689
21871	0.00744
21881	0.00788
21892	0.00817
21902	0.00823
21913	0.00787
21924	0.00701
21935	0.00602
21945	0.00535
21955	0.00512
21965	0.00524
21975	0.00558
21986	0.00608
21997	0.00663
22008	0.00722
22019	0.00777
22029	0.00824
22039	0.00867
22049	0.00901
22060	0.00915
22070	0.00885
22080	0.00783
22091	0.00626
22101	0.0051
22112	0.00469
22122	0.00482
22132	0.00523
22142	0.00577
22154	0.00643
22164	0.00698
22175	0.0075
22185	0.00791
22195	0.00819
22206	0.00822
22217	0.0078
22228	0.00693
22238	0.00596
22248	0.00532
22259	0.00511
22269	0.00526
22279	0.00563
22291	0.00617
22302	0.00674
22312	0.00729
22323	0.00781
22334	0.00831
22344	0.00875
22355	0.00908
22366	0.00911
22377	0.00852
22388	0.00712
22398	0.00568
22408	0.00486
22418	0.00469
22428	0.00494
22438	0.00541
22449	0.00597
22459	0.00655
22470	0.00717
22481	0.00766
22492	0.00805
22503	0.00824
22513	0.00813
22524	0.0075
22535	0.00653
22546	0.00562
22556	0.00518
22566	0.00514
22576	0.0054
22587	0.00584
22598	0.00642
22609	0.00697
22619	0.0075
22630	0.008
22640	0.00845
22650	0.00886
22661	0.00913
22672	0.00903
22682	0.00823
22693	0.00678
22703	0.00545
22713	0.00478
22723	0.00471
22734	0.00505
22745	0.00563
22756	0.00621
22766	0.0068
22776	0.00732
22788	0.0078
22798	0.00813
22809	0.00824
22820	0.00793
22831	0.0072
22842	0.00617
22852	0.00542
22862	0.00513
22873	0.00522
22884	0.0056
22895	0.00612
22906	0.00668
22917	0.00725
22928	0.00779
22939	0.00829
22950	0.00874
22960	0.00907
22971	0.00912
22982	0.00856
22992	0.0073
23003	0.00581
23013	0.00491
23023	0.00468
23034	0.00492
23045	0.00545
23056	0.00604
23066	0.00663
23077	0.00722
23088	0.00769
23099	0.00807
23109	0.00824
23119	0.0081
23131	0.00744
23141	0.00647
23152	0.00559
23162	0.00517
23173	0.00515
23183	0.00542
23194	0.00588
23206	0.0065
23216	0.00703
23227	0.0076
23238	0.00812
23248	0.00858
23259	0.00894
23269	0.00915
23279	0.00896
23290	0.00806
23300	0.00659
23310	0.00534
23320	0.00475
23330	0.00473
23340	0.00508
23350	0.00559
23363	0.00629
23373	0.00687
23385	0.00743
23395	0.00787
23406	0.00817
23417	0.00822
23429	0.00779
23439	0.00692
23450	0.00595
23460	0.00532
23470	0.00511
23481	0.00526
23491	0.00563
23503	0.00619
23514	0.00675
23524	0.0073
23534	0.00782
23545	0.00832
23556	0.00876
23567	0.00908
23578	0.00911
23588	0.00851
23599	0.00711
23609	0.00567
23620	0.00485
23630	0.00469
23640	0.00494
23650	0.00542
23660	0.00598
23670	0.00656
23682	0.00718
23693	0.00767
23704	0.00805
23714	0.00824
23724	0.00812
23736	0.00749
23746	0.00652
23757	0.00562
23767	0.00518
23778	0.00515
23788	0.0054
23798	0.00584
23810	0.00643
23821	0.00698
23831	0.0075
23841	0.00801
23851	0.00846
23862	0.00886
23872	0.00913
23883	0.00903
23894	0.00822
23904	0.00677
23914	0.00544
23924	0.00478
23935	0.00471
23946	0.00506
23957	0.00564
23967	0.00622
23978	0.00681
23988	0.00733
23999	0.00781
24010	0.00813
24021	0.00824
24032	0.00792
24042	0.00719
24053	0.00616
24064	0.00542
24074	0.00513
24085	0.00522
24096	0.0056
24107	0.00613
24118	0.00669
24129	0.00726
24140	0.00779
24151	0.0083
24161	0.00874
24172	0.00907
24183	0.00912
24194	0.00855
24204	0.00729
24214	0.0058
24224	0.0049
24234	0.00468
24245	0.00492
24257	0.00546
24267	0.00605
24278	0.00664
24289	0.00723
24299	0.0077
24310	0.00807
24321	0.00824
24331	0.00809
24342	0.00743
24353	0.00647
24363	0.00559
24374	0.00517
24384	0.00515
24394	0.00543
24405	0.00589
24417	0.00651
24428	0.00704
24439	0.00761
24450	0.00812
24460	0.00858
24470	0.00895
24480	0.00915
24491	0.00896
24501	0.00805
24511	0.00658
24521	0.00533
24532	0.00473
24543	0.00475
24553	0.00513
24564	0.00569
24574	0.0063
24585	0.00688
24596	0.00744
24607	0.00788
24617	0.00817
24627	0.00823
24639	0.00787
24650	0.00702
24660	0.00603
24671	0.00535
24681	0.00512
24691	0.00524
24701	0.00558
24712	0.00608
24723	0.00662
24734	0.00722
24745	0.00777
24755	0.00824
24765	0.00867
24775	0.00901
24785	0.00915
24795	0.00885
24806	0.00784
24816	0.00626
24827	0.0051
24838	0.00469
24848	0.00482
24858	0.00523
24868	0.00577
24879	0.00642
24890	0.00698
24900	0.00749
24911	0.00791
24921	0.00819
24931	0.00822
24943	0.0078
24953	0.00693
24964	0.00596
24974	0.00532
24984	0.00511
24995	0.00526
25005	0.00563
25017	0.00617
25027	0.00673
25038	0.00728
25049	0.00781
25059	0.00831
25070	0.00875
25081	0.00908
25092	0.00911
25103	0.00852
25113	0.00725
25123	0.00577
25133	0.00489
25143	0.00468
25154	0.00494
25164	0.00541
25174	0.00597
25184	0.00654
25196	0.00716
25207	0.00766
25218	0.00805
25228	0.00824
25238	0.00813
25250	0.00751
25261	0.00653
25271	0.00563
25281	0.00518
25292	0.00514
25302	0.0054
25313	0.00583
25324	0.00641
25335	0.00696
25345	0.0075
25356	0.008
25366	0.00845
25376	0.00886
25387	0.00913
25397	0.00904
25408	0.00823
25418	0.00678
25429	0.00545
25439	0.00478
25449	0.00471
25460	0.00505
25471	0.00563
25481	0.0062
25492	0.0068
25502	0.00732
25513	0.0078
25524	0.00813
25535	0.00824
25546	0.00794
25556	0.0072
25567	0.00617
25578	0.00542
25588	0.00513
25599	0.00522
25610	0.0056
25621	0.00611
25632	0.00667
25643	0.00725
25654	0.00779
25665	0.00829
25675	0.00874
25686	0.00907
25697	0.00912
25708	0.00857
25718	0.00731
25728	0.00581
25739	0.00491
25749	0.00468
25759	0.00492
25771	0.00545
25781	0.00603
25792	0.00662
25803	0.00721
25813	0.00769
25824	0.00807
25835	0.00824
25845	0.0081
25856	0.00745
25867	0.00648
25878	0.00559
25888	0.00517
25898	0.00515
25908	0.00542
25919	0.00588
25931	0.00649
25942	0.00702
25953	0.0076
25964	0.00812
25974	0.00858
25984	0.00894
25994	0.00915
26005	0.00897
26015	0.00806
26025	0.0066
26036	0.00534
26046	0.00475
26056	0.00473
26066	0.00507
26076	0.00559
26088	0.00628
26099	0.00687
26110	0.00743
26121	0.00787
26131	0.00817
26143	0.00822
26154	0.00779
26165	0.00692
26176	0.00596
26186	0.00532
26196	0.00511
26206	0.00526
26217	0.00563
26228	0.00618
26239	0.00675
26250	0.00729
26260	0.00781
26271	0.00831
26282	0.00876
26292	0.00908
26303	0.00911
26314	0.00851
26325	0.00712
26335	0.00567
26345	0.00485
26356	0.00469
26366	0.00494
26376	0.00541
26386	0.00598
26396	0.00655
26408	0.00717
26419	0.00766
26429	0.00805
26440	0.00824
26450	0.00812
26461	0.0075
26472	0.00652
26483	0.00562
26493	0.00518
26504	0.00515
26514	0.0054
26524	0.00584
26536	0.00642
26546	0.00697
26557	0.0075
26567	0.008
26577	0.00846
26587	0.00886
26598	0.00913
26609	0.00903
26620	0.00822
26630	0.00677
26640	0.00544
26650	0.00478
26661	0.00471
26671	0.00505
26683	0.00564
26693	0.00622
26704	0.00681
26714	0.00732
26725	0.0078
26736	0.00813
26747	0.00824
26758	0.00793
26768	0.00719
26779	0.00616
26789	0.00542
26799	0.00513
26810	0.00522
26822	0.0056
26833	0.00612
26844	0.00668
26855	0.00725
26865	0.00779
26876	0.0083
26887	0.00874
26898	0.00907
26909	0.00912
26919	0.00856
26929	0.0073
26940	0.0058
26950	0.0049
26960	0.00468
26971	0.00492
26982	0.00545
26993	0.00605
27003	0.00664
27015	0.00722
27025	0.00769
27036	0.00807
27046	0.00824
27057	0.00809
27068	0.00744
27078	0.00647
27089	0.00559
27099	0.00517
27110	0.00515
27120	0.00543
27131	0.00589
27143	0.0065
27153	0.00703
27164	0.0076
27175	0.00812
27186	0.00858
27196	0.00895
27206	0.00915
27216	0.00896
27227	0.00805
27237	0.00659
27247	0.00533
27257	0.00475
27267	0.00474
27278	0.00508
27288	0.0056
27300	0.0063
27311	0.00688
27322	0.00744
27333	0.00787
27343	0.00817
27354	0.00822
27366	0.00778
27377	0.00691
27387	0.00595
27397	0.00531
27408	0.00511
27418	0.00526
27428	0.00564
27440	0.00619
27451	0.00676
27461	0.0073
27472	0.00782
27482	0.00832
27493	0.00876
27504	0.00908
27515	0.00911
27526	0.00851
27536	0.00711
27547	0.00566
27557	0.00485
27567	0.00469
27577	0.00494
27587	0.00542
27598	0.00599
27608	0.00657
27619	0.00718
27630	0.00767
27641	0.00805
27652	0.00824
27662	0.00812
27673	0.00749
27684	0.00652
27694	0.00562
27705	0.00518
27715	0.00515
27725	0.0054
27736	0.00585
27748	0.00644
27758	0.00698
27768	0.00751
27779	0.00801
27789	0.00846
27799	0.00886
27810	0.00913
27820	0.00903
27831	0.00821
27842	0.00676
27852	0.00544
27862	0.00478
27872	0.00471
27883	0.00506
27894	0.00564
27905	0.00623
27915	0.00682
27925	0.00733
27937	0.00781
27947	0.00813
27958	0.00824
27969	0.00792
27979	0.00718
27990	0.00616
28001	0.00542
28011	0.00513
28022	0.00522
28033	0.00561
28045	0.00613
28055	0.0067
28066	0.00726
28077	0.00779
28088	0.0083
28099	0.00874
28109	0.00907
28120	0.00912
28131	0.00855
28141	0.00729
28151	0.0058
28162	0.0049
28172	0.00468
28182	0.00493
28192	0.00539
28205	0.00606
28215	0.00665
28226	0.00723
28237	0.0077
28247	0.00807
28258	0.00824
28268	0.00809
28279	0.00743
28290	0.00646
28301	0.00558
28311	0.00517
28321	0.00515
28332	0.00543
28343	0.0059
28355	0.00652
28365	0.00704
28376	0.00761
28387	0.00812
28397	0.00858
28407	0.00895
28417	0.00915
28428	0.00896
28438	0.00804
28449	0.00658
28459	0.00533
28469	0.00473
28480	0.00475
28490	0.00513
28501	0.0057
28512	0.00631
28522	0.00689
28534	0.00744
28544	0.00788
28555	0.00817
28565	0.00823
28576	0.00787
28587	0.00701
28598	0.00602
28608	0.00535
28618	0.00512
28628	0.00524
28638	0.00558
28649	0.00608
28660	0.00663
28671	0.00722
28682	0.00777
28692	0.00824
28702	0.00867
28712	0.00901
28723	0.00915
28733	0.00885
28743	0.00783
28754	0.00626
28764	0.0051
28775	0.00469
28785	0.00482
28795	0.00523
28805	0.00577
28817	0.00643
28827	0.00698
28838	0.0075
28848	0.00791
28858	0.00819
28869	0.00822
28880	0.0078
28891	0.00693
28901	0.00596
28912	0.00532
28922	0.00511
28932	0.00526
28942	0.00563
28954	0.00617
28965	0.00674
28975	0.00729
28986	0.00781
28997	0.00831
29007	0.00875
29018	0.00908
29029	0.00911
29040	0.00852
29051	0.00712
29061	0.00568
29071	0.00486
29081	0.00469
29091	0.00494
29102	0.00541
29112	0.00597
29122	0.00655
29133	0.00717
29144	0.00766
29155	0.00805
29166	0.00824
29176	0.00813
29187	0.0075
29198	0.00653
29209	0.00562
29219	0.00518
29229	0.00514
29239	0.0054
29250	0.00584
29261	0.00642
29272	0.00697
29282	0.0075
29293	0.008
29303	0.00845
29313	0.00886
29324	0.00913
29335	0.00903
29345	0.00823
29356	0.00678
29366	0.00545
29376	0.00478
29386	0.00471
29397	0.00505
29408	0.00563
29419	0.00621
29429	0.0068
29439	0.00732
29451	0.0078
29461	0.00813
29472	0.00824
29483	0.00793
29494	0.0072
29505	0.00617
29515	0.00542
29525	0.00513
29536	0.00522
29547	0.0056
29558	0.00612
29569	0.00668
29580	0.00725
29591	0.00779
29602	0.00829
29613	0.00874
29623	0.00907
29634	0.00912
29645	0.00856
29655	0.00731
29666	0.00581
29676	0.00491
29686	0.00468
29697	0.00492
29708	0.00545
29719	0.00604
29729	0.00663
29740	0.00722
29751	0.00769
29762	0.00807
29772	0.00824
29782	0.0081
29794	0.00745
29804	0.00647
29815	0.00559
29825	0.00517
29836	0.00515
29846	0.00542
29857	0.00588
29869	0.0065
29879	0.00703
29890	0.0076
29901	0.00812
29911	0.00858
29922	0.00894
29932	0.00915
29942	0.00896
29953	0.00806
29963	0.00659
29973	0.00534
29983	0.00475
29993	0.00473
30003	0.00508
30013	0.00559
30026	0.00629
30036	0.00687
30048	0.00743
30058	0.00787
30069	0.00817
30080	0.00822
30092	0.00779
30102	0.00692
30113	0.00595
30123	0.00532
30133	0.00511
30144	0.00526
30154	0.00563
30166	0.00618
30177	0.00675
30187	0.00729
30198	0.00782
30208	0.00832
30219	0.00876
30230	0.00908
30241	0.00911
30251	0.00851
30262	0.00711
30272	0.00567
30283	0.00485
30293	0.00469
30303	0.00494
30313	0.00542
30323	0.00598
30333	0.00656
30345	0.00717
30356	0.00767
30367	0.00805
30377	0.00824
30387	0.00812
30399	0.0075
30409	0.00652
30420	0.00562
30430	0.00518
30441	0.00515
30451	0.0054
30461	0.00584
30473	0.00643
30484	0.00698
30494	0.0075
30504	0.00801
30514	0.00846
30525	0.00886
30535	0.00913
30546	0.00903
30557	0.00822
30567	0.00677
30577	0.00544
30587	0.00478
30598	0.00471
30609	0.00505
30620	0.00564
30630	0.00622
30641	0.00681
30651	0.00733
30662	0.00781
30673	0.00813
30684	0.00824
30695	0.00792
30705	0.00719
30716	0.00616
30727	0.00542
30737	0.00513
30748	0.00522
30759	0.0056
30770	0.00613
30781	0.00669
30792	0.00726
30803	0.00779
30814	0.0083
30824	0.00874
30835	0.00907
30846	0.00912
30857	0.00856
30867	0.00729
30877	0.0058
30887	0.0049
30897	0.00468
30908	0.00492
30920	0.00546
30930	0.00605
30941	0.00664
30952	0.00722
30962	0.0077
30973	0.00807
30984	0.00824
30994	0.00809
31005	0.00744
31016	0.00647
31026	0.00559
31037	0.00517
31047	0.00515
31057	0.00543
31068	0.00589
31080	0.00651
31091	0.00704
31102	0.0076
31113	0.00812
31123	0.00858
31133	0.00895
31143	0.00915
31154	0.00896
31164	0.00805
31174	0.00658
31184	0.00533
31194	0.00474
31205	0.00474
31215	0.00508
31225	0.0056
31237	0.0063
31248	0.00688
31259	0.00744
31270	0.00788
31280	0.00817
31290	0.00823
31302	0.00788
31313	0.00702
31323	0.00603
31334	0.00535
31344	0.00512
31354	0.00523
31364	0.00558
31375	0.00607
31385	0.00662
31397	0.00722
31408	0.00777
31418	0.00824
31428	0.00867
31438	0.00901
31448	0.00915
31458	0.00885
31469	0.00784
31479	0.00626
31490	0.0051
31501	0.00469
31511	0.00482
31521	0.00523
31531	0.00577
31542	0.00642
31553	0.00698
31563	0.00749
31574	0.00791
31584	0.00819
31594	0.00822
31606	0.0078
31616	0.00693
31627	0.00597
31637	0.00532
31647	0.00511
31658	0.00526
31668	0.00562
31680	0.00617
31690	0.00673
31701	0.00728
31712	0.00781
31722	0.00831
31733	0.00875
31744	0.00908
31755	0.00911
31766	0.00853
31776	0.00726
31786	0.00577
31796	0.00489
31806	0.00468
31817	0.00493
31827	0.00541
31837	0.00596
31847	0.00654
31859	0.00716
31870	0.00766
31881	0.00805
31891	0.00824
31903	0.00807
31914	0.0074
31925	0.00644
31935	0.00557
31945	0.00516
31956	0.00516
31966	0.00544
31977	0.00592
31990	0.00655
32002	0.00717
32012	0.00768
32022	0.00818
32033	0.00862
32043	0.00898
32053	0.00915
32064	0.00888
32074	0.00789
32084	0.00643
32095	0.00518
32105	0.0047
32115	0.00478
32126	0.0052
32138	0.00582
32150	0.0065
32162	0.00714
32173	0.00765
32183	0.00804
32194	0.00824
32206	0.00809
32217	0.00743
32227	0.00646
32238	0.00558
32248	0.00517
32259	0.00516
32269	0.00543
32280	0.0059
32292	0.00652
32302	0.00705
32313	0.00761
32324	0.00813
32335	0.00858
32345	0.00895
32355	0.00915
32365	0.00896
32376	0.00804
32386	0.00657
32396	0.00532
32407	0.00473
32417	0.00476
32428	0.00513
32438	0.0057
32449	0.00631
32460	0.00689
32471	0.00745
32481	0.00788
32492	0.00817
32502	0.00823
32513	0.00787
32524	0.00701
32535	0.00602
32545	0.00535
32555	0.00512
32566	0.00524
32576	0.00558
32586	0.00608
32597	0.00663
32609	0.00722
32620	0.00777
32630	0.00824
32640	0.00867
32650	0.00901
32660	0.00915
32670	0.00884
32680	0.00783
32691	0.00625
32701	0.0051
32712	0.00469
32722	0.00482
32732	0.00523
32743	0.00577
32754	0.00643
32764	0.00699
32775	0.0075
32785	0.00791
32796	0.00819
32806	0.00822
32817	0.00779
32828	0.00692
32839	0.00596
32849	0.00532
32859	0.00511
32869	0.00526
32880	0.00563
32891	0.00618
32902	0.00674
32913	0.00729
32923	0.00781
32934	0.00831
32945	0.00875
32955	0.00908
32966	0.00911
32977	0.00852
32988	0.00712
32998	0.00567
33008	0.00485
33019	0.00469
33029	0.00494
33039	0.00541
33049	0.00597
33059	0.00655
33071	0.00717
33082	0.00766
33092	0.00805
33103	0.00824
33113	0.00813
33124	0.0075
33135	0.00653
33146	0.00562
33156	0.00518
33167	0.00515
33177	0.0054
33187	0.00584
33199	0.00642
33209	0.00697
33220	0.0075
33230	0.008
33240	0.00846
33250	0.00886
33261	0.00913
33272	0.00903
33283	0.00823
33293	0.00678
33303	0.00545
33313	0.00478
33324	0.00471
33334	0.00505
33346	0.00563
33356	0.00621
33367	0.0068
33377	0.00732
33388	0.0078
33399	0.00813
33410	0.00824
33421	0.00793
33431	0.0072
33442	0.00617
33452	0.00542
33462	0.00513
33473	0.00522
33485	0.0056
33496	0.00612
33507	0.00668
33518	0.00725
33528	0.00779
33539	0.0083
33550	0.00874
33561	0.00907
33572	0.00912
33582	0.00856
33592	0.0073
33603	0.00581
33613	0.0049
33623	0.00468
33634	0.00492
33645	0.00545
33656	0.00604
33666	0.00663
33678	0.00722
33688	0.00769
33699	0.00807
33709	0.00824
33720	0.0081
33731	0.00744
33741	0.00647
33752	0.00559
33762	0.00517
33773	0.00515
33783	0.00542
33794	0.00589
33806	0.0065
33816	0.00703
33827	0.0076
33838	0.00812
33849	0.00858
33859	0.00895
33869	0.00915
33879	0.00896
33890	0.00805
33900	0.00659
33910	0.00533
33920	0.00475
33930	0.00473
33941	0.00508
33951	0.00559
33963	0.00629
33974	0.00688
33985	0.00744
33996	0.00787
34006	0.00817
34017	0.00822
34029	0.00778
34040	0.00692
34050	0.00595
34060	0.00532
34071	0.00511
34081	0.00526
34091	0.00563
34103	0.00619
34114	0.00675
34124	0.0073
34135	0.00782
34145	0.00832
34156	0.00876
34167	0.00908
34178	0.00911
34189	0.00851
34199	0.00711
34210	0.00567
34220	0.00485
34230	0.00469
34240	0.00494
34250	0.00542
34261	0.00598
34271	0.00656
34282	0.00718
34293	0.00767
34304	0.00805
34315	0.00824
34325	0.00812
34336	0.00749
34347	0.00652
34357	0.00562
34368	0.00518
34378	0.00515
34388	0.0054
34399	0.00585
34410	0.00643
34421	0.00698
34431	0.00751
34442	0.00801
34452	0.00846
34462	0.00886
34473	0.00913
34483	0.00903
34494	0.00822
34505	0.00677
34515	0.00544
34525	0.00478
34535	0.00471
34546	0.00506
34557	0.00564
34568	0.00622
34578	0.00682
34588	0.00733
34599	0.00781
34610	0.00813
34621	0.00824
34632	0.00792
34642	0.00719
34653	0.00616
34664	0.00542
34674	0.00513
34685	0.00522
34696	0.00561
34707	0.00613
34718	0.00669
34729	0.00726
34740	0.00779
34751	0.0083
34762	0.00874
34772	0.00907
34783	0.00912
34794	0.00855
34804	0.00729
34814	0.0058
34825	0.0049
